object_id_a,object_id_b,shared_hub_type,shared_value,group_size
626039,626164,has_artist,Philips Galle|Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum,7
626067,626068,has_artist,Schadde Brothers,4
626067,626069,has_artist,Schadde Brothers,4
626067,626070,has_artist,Schadde Brothers,4
626068,626069,has_artist,Schadde Brothers,4
626068,626070,has_artist,Schadde Brothers,4
626069,626070,has_artist,Schadde Brothers,4
626071,626084,has_artist,Philips Galle|Hans Vredeman de Vries,3
626071,626161,has_artist,Philips Galle|Hans Vredeman de Vries,3
626084,626161,has_artist,Philips Galle|Hans Vredeman de Vries,3
626174,626175,has_artist,Jan Miel,2
626179,626181,has_artist,Philips Galle|Johannes van Doetecum I|Lucas van Doetecum|Gerard van Groeningen|Gerard van Groeningen,2
626267,626268,has_artist,Giovanni Antonio da Brescia|Giovanni Pietro da Birago,3
626267,626269,has_artist,Giovanni Antonio da Brescia|Giovanni Pietro da Birago,3
626268,626269,has_artist,Giovanni Antonio da Brescia|Giovanni Pietro da Birago,3
626342,822596,has_artist,Sir Hubert von Herkomer,5
626342,822599,has_artist,Sir Hubert von Herkomer,5
626342,822600,has_artist,Sir Hubert von Herkomer,5
626342,822601,has_artist,Sir Hubert von Herkomer,5
822596,822599,has_artist,Sir Hubert von Herkomer,5
822596,822600,has_artist,Sir Hubert von Herkomer,5
822596,822601,has_artist,Sir Hubert von Herkomer,5
822599,822600,has_artist,Sir Hubert von Herkomer,5
822599,822601,has_artist,Sir Hubert von Herkomer,5
822600,822601,has_artist,Sir Hubert von Herkomer,5
626383,626859,has_artist,Pierre Jean Mariette|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti|John & Josiah Boydell,2
626583,626721,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626602,626605,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626605,626687,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626583,626599,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626568,626602,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626580,626727,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626602,626607,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626556,626721,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626607,626721,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626556,626607,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626605,626606,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626607,626689,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626595,626689,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626607,626727,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626595,626606,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I|Jacques-Nicolas Le Pas Dubuisson,15
626609,626611,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I,4
626609,626612,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I,4
626609,626613,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I,4
626611,626612,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I,4
626611,626613,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I,4
626612,626613,has_artist,Jean Bernard Toro|Charles Nicolas Cochin I,4
626678,631739,has_artist,Philips Galle|Maarten van Heemskerck,3
626678,631743,has_artist,Philips Galle|Maarten van Heemskerck,3
631739,631743,has_artist,Philips Galle|Maarten van Heemskerck,3
626733,626751,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626733,626753,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626733,626757,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626733,626759,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626733,626760,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626751,626753,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626751,626757,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626751,626759,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626751,626760,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626753,626757,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626753,626759,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626753,626760,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626757,626759,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626757,626760,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626759,626760,has_artist,Jean Bernard Toro|de Rochefort|Jacques-Nicolas Le Pas Dubuisson,6
626775,626776,has_artist,Jean Bernard Toro|Honoré Blanc,4
626775,626779,has_artist,Jean Bernard Toro|Honoré Blanc,4
626775,626780,has_artist,Jean Bernard Toro|Honoré Blanc,4
626776,626779,has_artist,Jean Bernard Toro|Honoré Blanc,4
626776,626780,has_artist,Jean Bernard Toro|Honoré Blanc,4
626779,626780,has_artist,Jean Bernard Toro|Honoré Blanc,4
626872,626875,has_artist,Jess,3
626872,626877,has_artist,Jess,3
626875,626877,has_artist,Jess,3
626897,626898,has_artist,Uwe Wittwer,2
627073,627076,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627060,627071,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627062,627065,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627074,627077,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627074,627075,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627074,627080,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627061,627073,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627076,627077,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627065,627071,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627076,627079,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627038,627062,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627038,627073,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627072,627075,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627058,627080,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627071,627072,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Jan Baptist Collaert II|Carel Collaert,18
627093,627096,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627090,627093,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627091,627096,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627088,627098,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627088,627099,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627083,627089,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627095,627096,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627086,627088,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627089,627096,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627090,627096,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627092,627099,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627091,627098,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627086,627098,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627091,627092,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627083,627099,has_artist,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Volcxken Dierix,12
627260,636564,has_artist,Israhel van Meckenem,4
627260,636632,has_artist,Israhel van Meckenem,4
627260,636649,has_artist,Israhel van Meckenem,4
636564,636632,has_artist,Israhel van Meckenem,4
636564,636649,has_artist,Israhel van Meckenem,4
636632,636649,has_artist,Israhel van Meckenem,4
635486,635491,has_artist,E. J. Bellocq|Lee Friedlander,17
635481,635487,has_artist,E. J. Bellocq|Lee Friedlander,17
635429,635446,has_artist,E. J. Bellocq|Lee Friedlander,17
635433,635490,has_artist,E. J. Bellocq|Lee Friedlander,17
635451,635491,has_artist,E. J. Bellocq|Lee Friedlander,17
635486,635490,has_artist,E. J. Bellocq|Lee Friedlander,17
635405,635489,has_artist,E. J. Bellocq|Lee Friedlander,17
635482,635491,has_artist,E. J. Bellocq|Lee Friedlander,17
635486,635487,has_artist,E. J. Bellocq|Lee Friedlander,17
635429,635487,has_artist,E. J. Bellocq|Lee Friedlander,17
635487,635491,has_artist,E. J. Bellocq|Lee Friedlander,17
627267,635490,has_artist,E. J. Bellocq|Lee Friedlander,17
635466,635481,has_artist,E. J. Bellocq|Lee Friedlander,17
635432,635489,has_artist,E. J. Bellocq|Lee Friedlander,17
635487,635488,has_artist,E. J. Bellocq|Lee Friedlander,17
627295,710689,has_artist,Nicky Nodjoumi,2
627331,627332,has_artist,Bartolomé Maura|Velázquez (Diego Rodríguez de Silva y Velázquez),2
627459,627472,has_artist,Roger Shimomura,17
627458,627476,has_artist,Roger Shimomura,17
627457,627462,has_artist,Roger Shimomura,17
627458,627462,has_artist,Roger Shimomura,17
627447,627476,has_artist,Roger Shimomura,17
627447,627462,has_artist,Roger Shimomura,17
627447,627471,has_artist,Roger Shimomura,17
627452,627456,has_artist,Roger Shimomura,17
627459,627466,has_artist,Roger Shimomura,17
627458,627475,has_artist,Roger Shimomura,17
627447,627459,has_artist,Roger Shimomura,17
627458,627472,has_artist,Roger Shimomura,17
627459,627473,has_artist,Roger Shimomura,17
627451,627466,has_artist,Roger Shimomura,17
627465,627470,has_artist,Roger Shimomura,17
627490,627523,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627497,627500,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627500,627504,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627488,627490,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627484,627490,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627490,627508,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627485,627500,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627501,627523,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627501,627522,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627490,627504,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627485,627522,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627489,627523,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627484,627500,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627522,627523,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
627484,627497,has_artist,Pierre François Sweerts|Robert Bruneau|Johannes van Doetecum I|Lucas van Doetecum|Johannes Baptista Vrints|Hans Vredeman de Vries,12
628934,628943,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628926,628944,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628936,629258,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628928,628939,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628909,629243,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
629244,629268,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628936,628940,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628916,628928,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628942,629262,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628940,629259,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
629249,629265,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
629243,629248,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628940,629258,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628932,629262,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
628943,629244,has_artist,Hans Vredeman de Vries|Hieronymus Cock,36
629006,629140,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628945,629020,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628982,629082,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628988,629019,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
629006,629080,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628988,629125,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628982,629115,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
629006,629088,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628951,629010,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
629113,629123,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628997,629007,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628951,629019,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
629019,629132,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
629017,629139,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
628954,629000,has_artist,"Carl Homer Studios, Boston|Mentor Company, Boston",43
629009,629016,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
629091,629127,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
629091,629137,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
629009,629018,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
628986,629102,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
629117,629141,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
628993,629141,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
629009,629131,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
629081,629100,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
628990,629092,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
628981,629100,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
629100,629117,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
628990,629117,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
628993,629114,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
628993,628998,has_artist,"Mentor Company, Boston|Carl Homer Studios, Boston",26
629064,841035,has_artist,Master MZ,2
629168,646713,has_artist,Amie Siegel,2
629280,629312,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629304,629330,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629326,629385,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629308,629384,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629286,629287,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629375,629377,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629281,629330,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629328,629375,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629281,629375,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629329,629378,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629306,629313,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629287,629332,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629280,629383,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629326,629375,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
629323,629383,has_artist,Dixie Queen Plug Cut Smoking Tobacco,37
